From_ID,To_ID,NearRank,From_attribute_0,From_ID_Orig,From_Latitude,From_Longitude,To_region,To_district,To_ward,To_latitude,To_longitude,To_bank_type,To_bank_name,To_weekend_trading,To_yr_started,To_yr_started_reformatted,Total_Kilometers
922,342,2,,7042,-5.01688688,32.81029791,Tabora,Tabora Urban,Kanyenye,-5.02169,32.80706,Commercial Bank,National Microfinance Bank Plc,Yes,01/01/70,1970-1-01,0.64113135
923,352,1,,4648,-9.26797367,33.36574031,Mbeya,Ileje,Itumba,-9.40975,33.18331,Commercial Bank,National Microfinance Bank Plc,Yes,01/10/97,1997-10-01,25.44641717
923,463,2,,4648,-9.26797367,33.36574031,Mbeya,Rungwe,Bulyaga,-9.25808,33.64527,Commercial Bank,NBC Bank Limited,Yes,01/01/70,1970-1-01,30.73347664
924,146,1,,2179,-7.99477806,31.79426112,Rukwa,Sumbawanga Urban,Katandala,-7.96714,31.61679,Commercial Bank,CRDB Bank Plc,Yes,10/05/96,1996-5-01,19.80323208
924,530,2,,2179,-7.99477806,31.79426112,Rukwa,Sumbawanga Urban,Katandala,-7.96457,31.6156,Commercial Bank,Tanzania Postal Bank,No,07/01/09,2009-1-01,19.97848685
925,146,1,,2367,-8.21657235,31.68534127,Rukwa,Sumbawanga Urban,Katandala,-7.96714,31.61679,Commercial Bank,CRDB Bank Plc,Yes,10/05/96,1996-5-01,28.60228639
925,530,2,,2367,-8.21657235,31.68534127,Rukwa,Sumbawanga Urban,Katandala,-7.96457,31.6156,Commercial Bank,Tanzania Postal Bank,No,07/01/09,2009-1-01,28.91112166
926,502,1,,3590,-6.14988554,39.2147555,Zanzibar,Zanzibar,Bububu,-6.15897,39.19932,Commercial Bank,Peoples' Bank of Zanzibar Limited,Yes,12/07/12,2012-7-01,1.981921
926,494,2,,3590,-6.14988554,39.2147555,Zanzibar,Zanzibar,Bububu,-6.15884,39.19744,Commercial Bank,Tanzania Postal Bank,No,11/04/06,2006-4-01,2.15722723
927,267,1,,3184,-3.6203031,33.80773088,Shinyanga,Shinyanga Urban,Shinyanga Mjini,-3.67178,33.42954,Commercial Bank,Exim Bank (Tanzania) Limited,No,07/08/13,2013-8-01,42.39921425
927,320,2,,3184,-3.6203031,33.80773088,Shinyanga,Shinyanga Urban,Shinyanga Mjini,-3.67093,33.42758,Commercial Bank,National Microfinance Bank Plc,No,17/11/97,1997-11-01,42.60257046
928,326,1,,9416,-7.13477346,39.07855784,Pwani,Mkuranga,Mkuranga,-7.1232,39.20245,Commercial Bank,National Microfinance Bank Plc,Yes,08/02/07,2007-2-01,13.74541726
928,213,2,,9416,-7.13477346,39.07855784,Dar es Salaam,Ilala,Chanika,-6.99604,39.08481,Commercial Bank,DCB Commercial Bank Plc,Yes,01/08/12,2012-8-01,15.35822061
929,484,1,,9383,-6.79157931,39.26503033,Dar es Salaam,Kinondoni,Mwananyamala,-6.79109,39.2636,Commercial Bank,NBC Bank Limited,No,25/02/10,2010-2-01,0.16711552
929,99,2,,9383,-6.79157931,39.26503033,Dar es Salaam,Kinondoni,Kinondoni,-6.79042,39.2701,Commercial Bank,Barclays Bank (Tanzania) Limited,No,09/12/12,2012-12-01,0.57490563
930,531,1,,2477,-6.34411267,31.08289081,Rukwa,Mpanda,Kashaulili,-6.34332,31.07407,Commercial Bank,Tanzania Postal Bank,Yes,15/09/11,2011-9-01,0.97988603
930,148,2,,2477,-6.34411267,31.08289081,Rukwa,Mpanda,Kashaulili,-6.34465,31.06997,Commercial Bank,CRDB Bank Plc,Yes,17/08/11,2011-8-01,1.43082382
931,492,1,,3997,-10.37615195,39.84170874,Mtwara,Mtwara Urban,Vigaeni,-10.27624,40.18235,Commercial Bank,Tanzania Postal Bank,Yes,05/10/08,2008-10-01,38.91213089
931,409,2,,3997,-10.37615195,39.84170874,Mtwara,Mtwara Urban,Vigaeni,-10.27206,40.18435,Commercial Bank,National Microfinance Bank Plc,Yes,04/10/89,1989-10-01,39.25556159
932,28,1,,4593,-3.4372232,37.29787354,Kilimanjaro,Moshi Urban,Mawenzi,-3.3562,37.33849,Commercial Bank,Akiba Commercial Bank Limited,Yes,08/09/04,2004-9-01,10.03207263
932,536,2,,4593,-3.4372232,37.29787354,Kilimanjaro,Moshi Urban,Kilimanjaro,-3.35479,37.33935,Commercial Bank,Tanzania Postal Bank,Yes,17/06/98,1998-6-01,10.2143283
933,156,1,,7816,-1.59351592,30.89248883,Kagera,Karagwe,Kayanga,-1.53655,31.15448,Commercial Bank,CRDB Bank Plc,No,19/02/05,2005-2-01,29.82663422
933,430,2,,7816,-1.59351592,30.89248883,Kagera,Muleba,Muleba,-1.845,31.64795,Commercial Bank,National Microfinance Bank Plc,No,18/11/97,1997-11-01,88.54006721
934,218,1,,7073,-10.6619046,38.75143012,Mtwara,Masasi,Masasi,-10.7309,38.80258,Commercial Bank,DCB Commercial Bank Plc,Yes,26/10/10,2010-10-01,9.46337615
934,205,2,,7073,-10.6619046,38.75143012,Mtwara,Masasi,Masasi,-10.7309,38.80265,Commercial Bank,CRDB Bank Plc,Yes,06/12/10,2010-12-01,9.46790488
935,207,1,,6080,-1.34595948,31.65628786,Kagera,Bukoba Urban,Bakoba,-1.3298,31.81031,Commercial Bank,CRDB Bank Plc,Yes,12/07/74,1974-7-01,17.23390839
935,561,2,,6080,-1.34595948,31.65628786,Kagera,Bukoba Urban,Mimbeni,-1.32979,31.81142,Commercial Bank,Tanzania Postal Bank,No,04/05/00,2000-5-01,17.35689741
936,176,1,,9246,-6.81463208,39.1523622,Dar es Salaam,Kinondoni,Mbezi,-6.78742,39.15703,Commercial Bank,CRDB Bank Plc,Yes,23/01/12,2012-1-01,3.05329351
936,241,2,,9246,-6.81463208,39.1523622,Dar es Salaam,Ilala,Kinyerezi,-6.84372,39.17056,Commercial Bank,Equity bank (Tanzania) Limited,Yes,11/03/14,2014-3-01,3.79395713
937,47,1,,5165,-2.47974566,32.20311598,Mwanza,Geita,Kalangala,-2.87043,32.23758,Commercial Bank,Azania Bank Limited,Yes,15/01/08,2008-1-01,43.37023564
937,473,2,,5165,-2.47974566,32.20311598,Mwanza,Geita,Kalangala,-2.87273,32.22859,Commercial Bank,NBC Bank Limited,No,01/01/01,2001-1-01,43.54714207
938,605,1,,1415,-10.66761176,35.53760638,Ruvuma,Songea Urban,Songea Mjini,-10.67845,35.64959,Community Bank,Mbinga Community Bank,Yes,05/08/00,2000-8-01,12.31022019
938,402,2,,1415,-10.66761176,35.53760638,Ruvuma,Songea Urban,Songea Mjini,-10.67869,35.64967,Commercial Bank,National Microfinance Bank Plc,Yes,22/01/91,1991-1-01,12.32153292
939,435,1,,5742,-4.46022271,38.32782611,Tanga,Lushoto,Lushoto,-4.79396,38.29226,Commercial Bank,National Microfinance Bank Plc,Yes,31/10/97,1997-10-01,37.115575
939,434,2,,5742,-4.46022271,38.32782611,Tanga,Korogwe,Mombo,-4.88762,38.29037,Commercial Bank,National Microfinance Bank Plc,Yes,01/10/97,1997-10-01,47.44466514
940,420,1,,1395,-2.85739055,30.54779298,Kagera,Ngara,Ngara Mjini,-2.50943,30.65881,Commercial Bank,National Microfinance Bank Plc,No,01/10/97,1997-10-01,40.40821976
940,339,2,,1395,-2.85739055,30.54779298,Kigoma,Kibondo,Kibondo Mjini,-3.58551,30.71895,Commercial Bank,National Microfinance Bank Plc,Yes,24/01/90,1990-1-01,82.73062612
941,133,1,,6039,-10.21098108,38.61719465,Lindi,Nachingwea,Nambambo,-10.3605,38.76145,Commercial Bank,CRDB Bank Plc,Yes,08/10/13,2013-10-01,22.87396119
941,534,2,,6039,-10.21098108,38.61719465,Lindi,Nachingwea,Nambambo,-10.36065,38.76135,Commercial Bank,Tanzania Postal Bank,Yes,01/08/12,2012-8-01,22.87839353
942,177,1,,115,-6.78418621,39.018072,Dar es Salaam,Kinondoni,Mbezi,-6.78708,39.11255,Commercial Bank,CRDB Bank Plc,No,02/01/11,2011-1-01,10.44895847
942,348,2,,115,-6.78418621,39.018072,Pwani,Kisarawe,Kisarawe,-6.90545,39.07378,Commercial Bank,National Microfinance Bank Plc,Yes,01/01/97,1997-1-01,14.75661929
943,547,1,,1949,-2.55313698,32.90918508,Mwanza,Nyamagana,Nyamagana,-2.52939,32.90746,Commercial Bank,Tanzania Postal bank,No,18/01/10,2010-1-01,2.63285225
943,200,2,,1949,-2.55313698,32.90918508,Mwanza,Nyamagana,Nyamagana,-2.52458,32.90704,Commercial Bank,CRDB Bank Plc,Yes,10/01/09,2009-1-01,3.16672595
944,394,1,,3677,-6.14726273,36.02208074,Dodoma,Dodoma Urban,Nzuguni,-6.14641,35.83213,Commercial Bank,National Microfinance Bank Plc,Yes,08/06/09,2009-6-01,21.02466899
944,571,2,,3677,-6.14726273,36.02208074,Dodoma,Dodoma Urban,Nzuguni,-6.14351,35.83026,Commercial Bank,TIB Development Bank,No,03/08/09,2009-8-01,21.23555156
945,167,1,,7474,-1.69638269,34.30185104,Mara,Tarime,Tarime,-1.34533,34.38326,Commercial Bank,CRDB Bank Plc,Yes,07/11/12,2012-11-01,39.86077445
945,356,2,,7474,-1.69638269,34.30185104,Mara,Tarime,Tarime,-1.3421,34.37695,Commercial Bank,National Microfinance Bank Plc,No,21/01/11,2011-1-01,40.05630442
946,189,1,,7428,-8.31704929,35.5513495,Iringa,Mufindi,Mafinga,-8.3004,35.30198,Commercial Bank,CRDB Bank Plc,Yes,11/11/10,2010-11-01,27.53187396
946,608,2,,7428,-8.31704929,35.5513495,Iringa,Mufindi,Mafinga,-8.30163,35.29572,Community Bank,Mufindi Community Bank,Yes,24/09/99,1999-9-01,28.21136801
947,218,1,,9147,-10.7861071,38.61873352,Mtwara,Masasi,Masasi,-10.7309,38.80258,Commercial Bank,DCB Commercial Bank Plc,Yes,26/10/10,2010-10-01,21.0151144
947,205,2,,9147,-10.7861071,38.61873352,Mtwara,Masasi,Masasi,-10.7309,38.80265,Commercial Bank,CRDB Bank Plc,Yes,06/12/10,2010-12-01,21.02243822
948,267,1,,844,-3.67495452,33.44018138,Shinyanga,Shinyanga Urban,Shinyanga Mjini,-3.67178,33.42954,Commercial Bank,Exim Bank (Tanzania) Limited,No,07/08/13,2013-8-01,1.23318887
948,320,2,,844,-3.67495452,33.44018138,Shinyanga,Shinyanga Urban,Shinyanga Mjini,-3.67093,33.42758,Commercial Bank,National Microfinance Bank Plc,No,17/11/97,1997-11-01,1.46895174
949,151,1,,3274,-4.5780643,30.30437544,Kigoma,Kasulu,Kasulu Mjini,-4.58171,30.10193,Commercial Bank,CRDB Bank Plc,Yes,13/03/12,2012-3-01,22.46825799
949,333,2,,3274,-4.5780643,30.30437544,Kigoma,Kasulu,Kasulu Mjini,-4.5733,30.09721,Commercial Bank,National Microfinance Bank Plc,No,22/04/87,1987-4-01,22.99457479
950,344,1,,3898,-4.11942815,34.82135846,Singida,Iramba,Kiomboi,-4.27852,34.40684,Commercial Bank,National Microfinance Bank Plc,Yes,10/02/90,1990-2-01,49.26884259
950,153,2,,3898,-4.11942815,34.82135846,Singida,Iramba,Kiomboi,-4.28174,34.40757,Commercial Bank,CRDB Bank Plc,Yes,15/01/10,2010-1-01,49.32151965
951,608,1,,7928,-8.58377674,35.20755526,Iringa,Mufindi,Mafinga,-8.30163,35.29572,Community Bank,Mufindi Community Bank,Yes,24/09/99,1999-9-01,32.6803917
951,189,2,,7928,-8.58377674,35.20755526,Iringa,Mufindi,Mafinga,-8.3004,35.30198,Commercial Bank,CRDB Bank Plc,Yes,11/11/10,2010-11-01,33.02086405
952,406,1,,6394,-8.63299762,33.14993457,Mbeya,Chunya,Itewe,-8.52437,33.42276,Commercial Bank,National Microfinance Bank Plc,Yes,01/07/97,1997-7-01,32.34707114
952,384,2,,6394,-8.63299762,33.14993457,Mbeya,Mbeya Rural,Utengule Usongwe,-8.93526,33.34227,Commercial Bank,National Microfinance Bank Plc,Yes,01/08/10,2010-8-01,39.56486937
953,352,1,,8902,-9.47604713,33.18224159,Mbeya,Ileje,Itumba,-9.40975,33.18331,Commercial Bank,National Microfinance Bank Plc,Yes,01/10/97,1997-10-01,7.3336766
953,382,2,,8902,-9.47604713,33.18224159,Mbeya,Mbozi,Vwawa,-9.11133,32.93334,Commercial Bank,National Microfinance Bank Plc,Yes,16/07/97,1997-7-01,48.73441945
954,196,1,,3594,-8.96016469,32.89960151,Mbeya,Mbozi,Vwawa,-9.10911,32.93272,Commercial Bank,CRDB Bank Plc,Yes,11/02/08,2008-2-01,16.87123169
954,382,2,,3594,-8.96016469,32.89960151,Mbeya,Mbozi,Vwawa,-9.11133,32.93334,Commercial Bank,National Microfinance Bank Plc,Yes,16/07/97,1997-7-01,17.12569098
955,218,1,,8962,-11.13214353,38.60430417,Mtwara,Masasi,Masasi,-10.7309,38.80258,Commercial Bank,DCB Commercial Bank Plc,Yes,26/10/10,2010-10-01,49.392662
955,205,2,,8962,-11.13214353,38.60430417,Mtwara,Masasi,Masasi,-10.7309,38.80265,Commercial Bank,CRDB Bank Plc,Yes,06/12/10,2010-12-01,49.39601918
956,464,1,,5048,-3.82837475,32.60342098,Shinyanga,Kahama,Kahama Mjini,-3.83013,32.60474,Commercial Bank,NBC Bank Limited,No,14/12/13,2013-12-01,0.24317856
956,488,2,,5048,-3.82837475,32.60342098,Shinyanga,Kahama,Kahama Mjini,-3.83043,32.6044,Commercial Bank,NIC Bank (Tanzania) Limited,No,02/07/11,2011-7-01,0.25194506
957,473,1,,5570,-2.38355821,32.07401153,Mwanza,Geita,Kalangala,-2.87273,32.22859,Commercial Bank,NBC Bank Limited,No,01/01/01,2001-1-01,56.75661761
957,411,2,,5570,-2.38355821,32.07401153,Mwanza,Geita,Kalangala,-2.8732,32.22879,Commercial Bank,National Microfinance Bank Plc,No,16/01/99,1999-1-01,56.81288566
958,22,1,,8982,-6.30064989,35.50065308,Dodoma,Dodoma Urban,Madukani,-6.17918,35.74304,Commercial Bank,Akiba Commercial Bank Limited,Yes,07/04/13,2013-4-01,29.99919092
958,575,2,,8982,-6.30064989,35.50065308,Dodoma,Dodoma Urban,Madukani,-6.17927,35.74337,Commercial Bank,Twiga Bancorp,Yes,01/11/12,2012-11-01,30.02739912
959,408,1,,8794,-10.68274855,38.88171776,Mtwara,Masasi,Masasi,-10.72288,38.81644,Commercial Bank,National Microfinance Bank Plc,Yes,04/10/97,1997-10-01,8.40834852
959,469,2,,8794,-10.68274855,38.88171776,Mtwara,Masasi,Masasi,-10.72298,38.81536,Commercial Bank,NBC Bank Limited,Yes,11/02/04,2004-2-01,8.51469695
960,89,1,,3632,-7.63465916,36.26434648,Iringa,Iringa Urban,Gangilonga,-7.77669,35.69893,Commercial Bank,Barclays Bank (Tanzania) Limited,Yes,01/12/08,2008-12-01,64.32459844
960,365,2,,3632,-7.63465916,36.26434648,Iringa,Iringa Urban,Gangilonga,-7.77677,35.69846,Commercial Bank,National Microfinance Bank Plc,Yes,01/02/97,1997-2-01,64.37703475
961,462,1,,2981,-9.29676833,32.77057727,Mbeya,Mbozi,Tunduma,-9.30521,32.76331,Commercial Bank,NBC Bank Limited,Yes,18/05/08,2008-5-01,1.22850064
961,76,2,,2981,-9.29676833,32.77057727,Mbeya,Mbozi,Tunduma,-9.30604,32.76389,Commercial Bank,Bank of Africa (Tanzania) Limited,Yes,20/03/11,2011-3-01,1.26150088
962,167,1,,6946,-1.78338712,34.72058797,Mara,Tarime,Tarime,-1.34533,34.38326,Commercial Bank,CRDB Bank Plc,Yes,07/11/12,2012-11-01,61.28050716
962,356,2,,6946,-1.78338712,34.72058797,Mara,Tarime,Tarime,-1.3421,34.37695,Commercial Bank,National Microfinance Bank Plc,No,21/01/11,2011-1-01,61.9938555
963,181,1,,4086,-6.17542389,37.60589027,Morogoro,Morogoro Urban,Mazimbu,-6.79647,37.62738,Commercial Bank,CRDB Bank Plc,Yes,01/10/06,2006-10-01,68.72165541
963,436,2,,4086,-6.17542389,37.60589027,Morogoro,Morogoro Urban,Kingo,-6.82352,37.66294,Commercial Bank,National Microfinance Bank Plc,Yes,01/12/10,2010-12-01,71.94923708
964,478,1,,5287,-3.5236028,35.3529195,Arusha,Karatu,Karatu,-3.33854,35.67217,Commercial Bank,NBC Bank Limited,Yes,20/01/00,2000-1-01,40.95465434
964,425,2,,5287,-3.5236028,35.3529195,Arusha,Karatu,Karatu,-3.33864,35.67838,Commercial Bank,National Microfinance Bank Plc,Yes,20/01/78,1978-1-01,41.54837805
966,365,1,,4866,-7.80943406,35.67683647,Iringa,Iringa Urban,Gangilonga,-7.77677,35.69846,Commercial Bank,National Microfinance Bank Plc,Yes,01/02/97,1997-2-01,4.32877887
966,89,2,,4866,-7.80943406,35.67683647,Iringa,Iringa Urban,Gangilonga,-7.77669,35.69893,Commercial Bank,Barclays Bank (Tanzania) Limited,Yes,01/12/08,2008-12-01,4.36489511
967,368,1,,4816,-3.2306503,33.69997355,Shinyanga,Maswa,Nyalikungu,-3.1826,33.78071,Commercial Bank,National Microfinance Bank Plc,No,02/07/87,1987-7-01,10.42860854
967,190,2,,4816,-3.2306503,33.69997355,Shinyanga,Bariadi,Bariadi,-2.80544,33.98531,Commercial Bank,CRDB Bank Plc,No,20/09/12,2012-9-01,56.71761864
968,612,1,,3305,-8.78158285,34.64431331,Iringa,Njombe,Makambako,-8.84617,34.8216,Community Bank,Njombe Community Bank,No,01/05/05,2005-5-01,20.77092339
968,459,2,,3305,-8.78158285,34.64431331,Iringa,Njombe,Makambako,-8.84414,34.82323,Commercial Bank,NBC Bank Limited,Yes,28/01/07,2007-1-01,20.86392491
969,40,1,,5050,-3.82593731,32.68198298,Shinyanga,Kahama,Kahama Mjini,-3.83015,32.60485,Commercial Bank,Azania Bank Limited,Yes,14/12/13,2013-12-01,8.58002579
969,464,2,,5050,-3.82593731,32.68198298,Shinyanga,Kahama,Kahama Mjini,-3.83013,32.60474,Commercial Bank,NBC Bank Limited,No,14/12/13,2013-12-01,8.59211119
970,334,1,,6340,-7.8726981,30.7965597,Rukwa,Nkansi,Namanyere,-7.50253,31.03958,Commercial Bank,National Microfinance Bank Plc,Yes,01/10/97,1997-10-01,48.93670487
970,332,2,,6340,-7.8726981,30.7965597,Rukwa,Sumbawanga Urban,Katandala,-7.95983,31.61096,Commercial Bank,National Microfinance Bank Plc,Yes,31/12/01,2001-12-01,90.31592342
971,408,1,,6700,-10.56244069,39.17028544,Mtwara,Masasi,Masasi,-10.72288,38.81644,Commercial Bank,National Microfinance Bank Plc,Yes,04/10/97,1997-10-01,42.59018475
971,469,2,,6700,-10.56244069,39.17028544,Mtwara,Masasi,Masasi,-10.72298,38.81536,Commercial Bank,NBC Bank Limited,Yes,11/02/04,2004-2-01,42.70223357
972,462,1,,6979,-9.02898519,32.46769551,Mbeya,Mbozi,Tunduma,-9.30521,32.76331,Commercial Bank,NBC Bank Limited,Yes,18/05/08,2008-5-01,44.59796192
972,76,2,,6979,-9.02898519,32.46769551,Mbeya,Mbozi,Tunduma,-9.30604,32.76389,Commercial Bank,Bank of Africa (Tanzania) Limited,Yes,20/03/11,2011-3-01,44.70726458
973,352,1,,8968,-9.48884056,33.27221844,Mbeya,Ileje,Itumba,-9.40975,33.18331,Commercial Bank,National Microfinance Bank Plc,Yes,01/10/97,1997-10-01,13.10935886
973,463,2,,8968,-9.48884056,33.27221844,Mbeya,Rungwe,Bulyaga,-9.25808,33.64527,Commercial Bank,NBC Bank Limited,Yes,01/01/70,1970-1-01,48.27565454
974,612,1,,2645,-8.5429365,34.4420667,Iringa,Njombe,Makambako,-8.84617,34.8216,Community Bank,Njombe Community Bank,No,01/05/05,2005-5-01,53.56541211
974,459,2,,2645,-8.5429365,34.4420667,Iringa,Njombe,Makambako,-8.84414,34.82323,Commercial Bank,NBC Bank Limited,Yes,28/01/07,2007-1-01,53.5655731
975,213,1,,230,-6.96839746,39.08681603,Dar es Salaam,Ilala,Chanika,-6.99604,39.08481,Commercial Bank,DCB Commercial Bank Plc,Yes,01/08/12,2012-8-01,3.06502908
975,348,2,,230,-6.96839746,39.08681603,Pwani,Kisarawe,Kisarawe,-6.90545,39.07378,Commercial Bank,National Microfinance Bank Plc,Yes,01/01/97,1997-1-01,7.10889697
976,124,1,,7009,-6.9584118,39.33315973,Dar es Salaam,Temeke,Toangoma,-6.95355,39.28358,Commercial Bank,CRDB Bank Plc,Yes,04/09/13,2013-9-01,5.50515432
976,591,2,,7009,-6.9584118,39.33315973,Dar es Salaam,Temeke,Toangoma,-6.9492,39.28131,Community Bank,Dar es Salaam Community Bank,Yes,15/12/13,2013-12-01,5.81956418
977,492,1,,395,-10.27243943,40.16506459,Mtwara,Mtwara Urban,Vigaeni,-10.27624,40.18235,Commercial Bank,Tanzania Postal Bank,Yes,05/10/08,2008-10-01,1.93964893
977,409,2,,395,-10.27243943,40.16506459,Mtwara,Mtwara Urban,Vigaeni,-10.27206,40.18435,Commercial Bank,National Microfinance Bank Plc,Yes,04/10/89,1989-10-01,2.11307101
978,433,1,,591,-5.07487289,39.10394985,Tanga,Tanga,Central,-5.0712,39.10258,Commercial Bank,National Microfinance Bank Plc,Yes,30/10/97,1997-10-01,0.4336347
978,431,2,,591,-5.07487289,39.10394985,Tanga,Tanga,Central,-5.07162,39.10158,Commercial Bank,National Microfinance Bank Plc,Yes,29/06/06,2006-6-01,0.44548712
979,398,1,,2027,-2.51769663,34.03452296,Shinyanga,Bariadi,Bariadi,-2.80155,33.98802,Commercial Bank,National Microfinance Bank Plc,Yes,02/09/74,1974-9-01,31.81067628
979,190,2,,2027,-2.51769663,34.03452296,Shinyanga,Bariadi,Bariadi,-2.80544,33.98531,Commercial Bank,CRDB Bank Plc,No,20/09/12,2012-9-01,32.2848953
980,47,1,,2105,-2.63902477,32.28384791,Mwanza,Geita,Kalangala,-2.87043,32.23758,Commercial Bank,Azania Bank Limited,Yes,15/01/08,2008-1-01,26.10010822
980,473,2,,2105,-2.63902477,32.28384791,Mwanza,Geita,Kalangala,-2.87273,32.22859,Commercial Bank,NBC Bank Limited,No,01/01/01,2001-1-01,26.56276208
981,570,1,,2466,-3.53363368,33.11641186,Shinyanga,Shinyanga Urban,Kambarage,-3.66953,33.42327,Commercial Bank,Tanzanian Postal Bank,No,02/12/13,2013-12-01,37.2572198
981,159,2,,2466,-3.53363368,33.11641186,Shinyanga,Shinyanga Urban,Shinyanga Mjini,-3.66987,33.42394,Commercial Bank,CRDB Bank Plc,Yes,22/09/89,1989-9-01,37.34048649
982,333,1,,2792,-4.48336916,30.1560383,Kigoma,Kasulu,Kasulu Mjini,-4.5733,30.09721,Commercial Bank,National Microfinance Bank Plc,No,22/04/87,1987-4-01,11.89607539
982,151,2,,2792,-4.48336916,30.1560383,Kigoma,Kasulu,Kasulu Mjini,-4.58171,30.10193,Commercial Bank,CRDB Bank Plc,Yes,13/03/12,2012-3-01,12.42228819
983,607,1,,8946,-3.54528092,36.98625295,Arusha,Arumeru,Usa River,-3.37316,36.84859,Community Bank,Meru Community Bank Limited,No,25/10/11,2011-10-01,24.41806628
983,192,2,,8946,-3.54528092,36.98625295,Arusha,Arumeru,Usa River,-3.37325,36.84746,Commercial Bank,CRDB Bank Plc,Yes,20/02/10,2010-2-01,24.48919236
984,474,1,,1331,-2.54591881,32.95850416,Mwanza,Ilemela,Igoma,-2.5405,32.96061,Commercial Bank,NBC Bank Limited,No,01/01/09,2009-1-01,0.64332937
984,415,2,,1331,-2.54591881,32.95850416,Mwanza,Magu,Mwamabanza,-2.53912,32.95571,Commercial Bank,National Microfinance Bank Plc,Yes,31/01/13,2013-1-01,0.81347019
985,123,1,,7889,-4.05138947,32.23274924,Shinyanga,Kahama,Kahama Mjini,-3.82759,32.59607,Commercial Bank,CRDB Bank Plc,Yes,14/02/03,2003-2-01,47.33440952
985,70,2,,7889,-4.05138947,32.23274924,Shinyanga,Kahama,Kahama Mjini,-3.82737,32.5965,Commercial Bank,Bank of Africa (Tanzania) Limited,No,08/02/13,2013-2-01,47.38784107
986,346,1,,8864,-10.73519383,34.7438898,Ruvuma,Mbinga,Litembo,-10.97951,34.82655,Commercial Bank,National Microfinance Bank Plc,Yes,25/02/95,1995-2-01,28.49597718
986,120,2,,8864,-10.73519383,34.7438898,Ruvuma,Mbinga,Mbinga Urban,-10.948,34.99195,Commercial Bank,CRDB Bank Plc,Yes,05/10/07,2007-10-01,35.91407766
987,89,1,,9033,-7.99756753,35.85242083,Iringa,Iringa Urban,Gangilonga,-7.77669,35.69893,Commercial Bank,Barclays Bank (Tanzania) Limited,Yes,01/12/08,2008-12-01,29.7189253
987,365,2,,9033,-7.99756753,35.85242083,Iringa,Iringa Urban,Gangilonga,-7.77677,35.69846,Commercial Bank,National Microfinance Bank Plc,Yes,01/02/97,1997-2-01,29.74120666
988,218,1,,7199,-10.71817466,38.77046729,Mtwara,Masasi,Masasi,-10.7309,38.80258,Commercial Bank,DCB Commercial Bank Plc,Yes,26/10/10,2010-10-01,3.7842588
988,205,2,,7199,-10.71817466,38.77046729,Mtwara,Masasi,Masasi,-10.7309,38.80265,Commercial Bank,CRDB Bank Plc,Yes,06/12/10,2010-12-01,3.79136545
989,190,1,,3462,-2.95763594,34.1499038,Shinyanga,Bariadi,Bariadi,-2.80544,33.98531,Commercial Bank,CRDB Bank Plc,No,20/09/12,2012-9-01,24.86159512
989,398,2,,3462,-2.95763594,34.1499038,Shinyanga,Bariadi,Bariadi,-2.80155,33.98802,Commercial Bank,National Microfinance Bank Plc,Yes,02/09/74,1974-9-01,24.93645732
990,199,1,,2290,-2.5993462,32.91406566,Mwanza,Nyamagana,Nyamagana,-2.6012,32.90016,Commercial Bank,CRDB Bank Plc,Yes,01/01/09,2009-1-01,1.55991443
990,416,2,,2290,-2.5993462,32.91406566,Mwanza,Ilemela,Nyakato,-2.53543,32.93826,Commercial Bank,National Microfinance Bank Plc,No,22/06/12,2012-6-01,7.56245213
991,474,1,,2929,-2.38685785,33.09325165,Mwanza,Ilemela,Igoma,-2.5405,32.96061,Commercial Bank,NBC Bank Limited,No,01/01/09,2009-1-01,22.50010845
991,415,2,,2929,-2.38685785,33.09325165,Mwanza,Magu,Mwamabanza,-2.53912,32.95571,Commercial Bank,National Microfinance Bank Plc,Yes,31/01/13,2013-1-01,22.74794546
992,365,1,,1506,-7.78397567,35.67783116,Iringa,Iringa Urban,Gangilonga,-7.77677,35.69846,Commercial Bank,National Microfinance Bank Plc,Yes,01/02/97,1997-2-01,2.41090645
992,89,2,,1506,-7.78397567,35.67783116,Iringa,Iringa Urban,Gangilonga,-7.77669,35.69893,Commercial Bank,Barclays Bank (Tanzania) Limited,Yes,01/12/08,2008-12-01,2.46277495
